Time(Iteration),CLUB,SCLUB,LinUCB
6580,849.042539195,872.800144243,649.235966834
6590,850.356694627,874.159829836,649.996352552
6600,851.47656592,875.278281602,650.571668644
6610,852.540637336,876.215595951,651.544584367
6620,853.967793335,877.336599046,652.569721492
6630,854.975237973,878.510942437,652.918841133
6640,856.483482095,880.314397787,653.459559396
6650,858.024973023,880.949658122,654.328277243
6660,859.214625073,881.764128892,654.988159284
6670,860.051994336,883.018435196,655.523787212
6680,861.833094006,884.525847573,656.371090768
6690,863.420102047,886.745930596,657.068689104
6700,864.780398343,887.736726876,657.508256609
6710,866.170472293,888.426473231,658.264145372
6720,867.665023133,889.592917932,659.629231535
6730,869.234879136,891.253115622,660.056545826
6740,870.247736036,892.148722373,660.681659788
6750,871.361626775,893.102046846,661.051145379
6760,873.358892882,894.112391454,661.743342294
6770,874.966253367,895.428326003,662.392126974
6780,876.109280739,896.677926545,662.806756225
6790,876.846211305,897.68505611,663.665426523
6800,878.185942016,898.631280924,664.339962566
6810,879.59051932,899.948455503,665.192410041
6820,880.745152674,901.171121262,665.594214719
6830,881.933345743,902.435324445,666.115127291
6840,883.432723355,903.415418828,666.446178233
6850,885.047866683,904.80692175,667.065747389
6860,886.66896675,906.568049189,667.426350705
6870,888.092500031,907.398006248,668.004026447
6880,889.111109798,908.519081674,668.746881372
6890,890.65932381,910.068858205,669.166840033
6900,892.095162834,911.510328593,669.767596897
6910,893.832401788,913.063172353,670.672840725
6920,894.970978198,914.249517034,671.683554189
6930,896.041228141,915.095155136,672.159260056
6940,897.466714399,916.382444495,672.728605792
6950,898.759599756,916.90614237,673.625477693
6960,899.684338018,918.285782355,674.34313517
6970,901.313462335,919.735032044,675.189341594
6980,902.548085777,921.338800589,675.877148893
6990,903.664480537,922.218761266,676.629533712
7000,904.864572774,923.897157876,676.862527696
7010,905.693658803,924.857670987,677.531458827
7020,907.598619575,925.777260658,677.917464375
7030,909.101153553,926.96020621,678.625403719
7040,910.578749525,928.307147418,679.257951307
7050,912.029076246,929.340817405,680.162897854
7060,913.514858198,930.687400403,681.098502075
7070,914.291719343,931.880603266,682.157200258
7080,915.822732045,932.979524493,682.882698222
7090,917.34062208,934.581555028,683.474940465
7100,918.086406849,936.186284109,684.225770502
7110,919.268736446,937.601151163,684.67207507
7120,920.232220004,939.126025075,685.074313061
7130,921.575742265,940.282703328,685.727062296
7140,922.396064652,941.29806033,686.471880674
7150,923.713509078,942.696506683,686.981150148
7160,925.180417285,944.169330737,687.382497809
7170,926.226097414,945.577897865,687.822541562
7180,928.037288666,947.030480039,688.081050381
7190,929.627935536,948.613185652,688.734449158
7200,930.880052511,949.907037767,689.329388696
7210,932.684199856,950.625505835,689.976774996
7220,934.156302694,952.089382517,690.35292043
7230,935.202894897,952.928535493,691.491006699
7240,936.635513105,954.585322186,692.167694859
7250,937.840919057,955.585531443,692.795628027
7260,939.538994263,957.123212152,693.4015562
7270,940.723872794,959.025167473,694.288760821
7280,942.740300946,960.276980769,695.130604888
7290,944.368490609,961.632633835,696.284074956
7300,945.849518397,963.544338196,696.948019827
7310,947.122529234,964.847438597,697.382802059
7320,948.838797538,966.204605793,697.809818257
7330,950.218181537,967.405612598,698.128756731
7340,951.820561443,968.39832697,698.838913862
7350,953.123585859,969.600930716,699.361097645
7360,954.271352222,971.087528149,700.020144883
7370,956.255920982,972.440300821,700.801114996
7380,957.36565822,974.009376662,701.592697695
7390,958.606255534,975.275258727,701.977791819
7400,959.780907309,977.179824442,702.59444089
7410,961.418694807,978.68644128,703.502802066
7420,962.544944652,979.744178794,703.962485357
7430,963.573301682,980.889802747,704.91849526
7440,965.051504858,981.603211651,705.347222208
7450,966.75980354,982.900917035,705.849955436
7460,968.227424967,984.360559694,707.132640652
7470,969.676860552,985.544771917,707.544834682
7480,971.364736275,986.748697875,708.186108621
7490,972.548515229,987.851029891,708.815996306
7500,973.813360403,989.243422072,709.671693522
7510,975.540046138,990.445642758,710.032015886
7520,977.058191593,991.912085222,710.552168163
7530,979.273698441,993.467014603,711.73430646
7540,980.976937363,994.807815001,712.09243944
7550,981.93409227,996.332942542,712.569089351
7560,983.353936257,997.959537459,713.297188139
7570,984.249593782,998.777010079,713.849881589
7580,985.53054668,1000.02519838,714.213909899
7590,986.546049248,1001.59496853,714.8387357
7600,987.702643759,1003.06635951,715.822969377
7610,988.600712796,1004.72934037,716.683026297
7620,989.63011234,1005.92084251,717.637556354
7630,991.193813115,1007.03230688,718.314817703
7640,992.868599384,1009.04016559,718.730237348
7650,994.103503743,1010.29294452,719.122232411
7660,995.725384656,1011.38416713,719.596498865
7670,997.272312576,1012.68723098,720.159893944
7680,998.81391448,1013.98600301,720.541170755
7690,999.980017676,1015.18599815,721.010271504
7700,1001.17088312,1016.57900879,721.799421718
7710,1002.44662769,1018.01544071,722.226440886
7720,1004.05334403,1019.33465193,723.055856244
7730,1005.7310326,1020.20223736,723.692721265
7740,1007.25126675,1021.39295636,724.046404194
7750,1008.1535518,1022.26283597,724.773791291
7760,1009.73483289,1023.22832124,725.098850609
7770,1010.89675965,1024.87942478,725.576150589
7780,1012.81785347,1026.18011582,726.028658765
7790,1013.90101076,1027.4625607,726.233513159
7800,1015.89736568,1028.49908046,726.751930985
7810,1016.8572747,1030.52740401,727.360583069
7820,1018.08488672,1031.20064531,727.664538849
7830,1019.045145,1032.17749207,728.200736762
7840,1020.65332696,1033.55823613,728.625116478
7850,1021.66585152,1034.70554208,729.244190653
7860,1022.47912201,1036.08265765,730.202027472
7870,1023.33044706,1037.07523081,730.71808176
7880,1024.57626101,1038.07208049,731.338884954
7890,1025.82841617,1039.1440806,732.073186253
7900,1027.33600721,1040.55859488,732.578690557
7910,1028.46699168,1041.8967079,733.214867066
7920,1029.68897462,1043.68457717,733.74024314
7930,1031.23422626,1044.84662354,734.224049155
7940,1032.77617603,1045.82364479,734.733470872
7950,1034.54291376,1047.4903492,735.395888216
7960,1035.95212202,1048.52448425,735.842419788
7970,1037.39626065,1049.60650439,736.528118014
7980,1038.48641724,1050.76781411,737.189679409
7990,1040.21359375,1052.50086125,737.577603557
8000,1041.83123795,1054.08501166,737.872118681
8010,1043.03857105,1055.19443242,738.177776702
8020,1044.64039597,1056.15892675,738.798668364
8030,1046.07258586,1057.50755816,739.667373874
8040,1047.86169485,1058.60651423,739.836519062
8050,1049.19512256,1059.7816961,740.448970774
8060,1051.21095843,1061.48669235,740.727064384
8070,1053.33801846,1062.82659823,741.057751805
8080,1054.47738605,1064.05008544,742.177249299
8090,1055.99855951,1064.99184615,742.439037238
8100,1057.46512205,1066.28809637,742.922724315
8110,1058.3902941,1067.43331472,743.251371967
8120,1059.7128363,1068.66139329,743.758329368
8130,1060.5275802,1070.08958788,744.354104333
8140,1061.84134135,1071.41078088,745.223915073
8150,1063.44168965,1073.40490331,745.446303243
8160,1065.06252838,1074.65901905,745.911934107
8170,1066.66530735,1075.77120741,746.598578503
8180,1068.11874777,1077.25380456,747.139164837
8190,1069.27199698,1078.25015353,747.60823851
8200,1070.94162237,1079.68805341,748.173922231
8210,1072.28512432,1081.524169,748.334125169
8220,1074.02933769,1082.98417153,749.347838192
8230,1075.23528637,1084.57781146,749.803304417
8240,1076.38195674,1085.73199052,750.252999441
8250,1077.8293238,1086.62664333,751.135359388
8260,1079.05490425,1087.88959048,751.97406306
8270,1081.08449789,1089.24824351,752.293741537
8280,1082.32856336,1090.78543053,753.229631632
8290,1083.87451366,1092.05311589,753.722489111
8300,1085.21347174,1093.58926211,754.351278176
8310,1086.80197383,1094.98851068,754.783603808
8320,1088.38404855,1096.26040515,755.43986422
8330,1089.55387358,1097.38408035,756.696434039
8340,1090.66287865,1098.47164263,757.384852454
8350,1091.65836858,1099.52208968,757.877803732
8360,1092.79318641,1100.80363299,758.545061178
8370,1093.83022255,1102.01499458,759.376346312
8380,1095.03176468,1103.89880861,760.215569182
8390,1096.55787273,1104.98471858,760.892676908
8400,1097.99315775,1106.27250007,761.430959874
8410,1099.82133327,1107.44676321,761.962801356
8420,1101.90239537,1108.8885206,762.599514717
8430,1103.43424686,1109.74093466,763.474243075
8440,1104.79078477,1111.33598709,763.854259353
8450,1106.60191665,1112.87854408,764.441141509
8460,1107.74300882,1113.62815027,764.828326944
8470,1109.01084662,1115.101471,765.29255785
8480,1110.5990509,1116.50720001,765.77388186
8490,1111.71077308,1117.66531712,766.675725575
8500,1112.64563603,1118.62770869,767.10999642
8510,1113.76262583,1119.3949839,767.728938203
8520,1115.38612828,1120.87807755,768.411180954
8530,1116.54381587,1122.10223717,768.867697118
8540,1117.70782924,1123.37310171,769.595300674
8550,1118.81985158,1124.52755914,770.489148807
8560,1120.5648337,1126.26915503,771.032346887
8570,1122.33735534,1127.66174455,771.360095467
8580,1123.51896327,1128.66051162,771.899598402
8590,1125.68434732,1129.81312775,772.471480337
8600,1126.46435503,1130.78254998,772.831171258
8610,1128.48942606,1131.70201342,773.22177809
8620,1129.94107426,1132.82407235,774.025335418
8630,1131.07984668,1134.60507576,774.996057032
8640,1132.68062968,1135.65382529,775.340852466
8650,1133.83178345,1136.6031923,776.244246383
8660,1135.54168117,1138.0714782,777.015059469
8670,1136.91642267,1139.04856592,777.649978027
8680,1138.30129296,1140.37046176,778.09320356
8690,1139.77948212,1141.86349972,778.535992799
8700,1141.13861976,1143.25458458,778.770059511
8710,1142.72849435,1144.54488856,779.330343808
8720,1144.09552651,1146.06879455,779.851462185
8730,1145.42518109,1147.00995543,780.498809905
8740,1147.09809305,1147.97978879,781.220412593
8750,1149.05614649,1149.01590573,781.595512833
8760,1150.27273753,1149.64359105,782.249710141
8770,1151.94593025,1150.94675738,782.620610245
8780,1153.43531013,1152.2336129,782.98577437
8790,1154.74319116,1153.46277474,783.319714319
8800,1155.87590894,1154.46117578,783.754470869
8810,1157.37085209,1155.35074316,784.283456107
8820,1159.05593861,1156.66294987,784.549811449
8830,1160.63867819,1158.28067507,785.122794985
8840,1161.83506328,1159.79325116,785.791398501
8850,1162.82933264,1160.54800388,786.324098581
8860,1164.44057638,1161.48073038,786.757447775
8870,1165.74245458,1162.22539513,787.275490874
8880,1167.38747067,1163.85956267,788.025769174
8890,1168.67430818,1164.96965209,788.872940168
8900,1169.63505164,1166.16869991,789.15069895
8910,1171.94831849,1166.85523395,789.737268513
8920,1173.26601625,1168.1630678,790.434555264
8930,1174.35609601,1169.34932794,790.852874776
8940,1175.89483243,1170.36526861,791.251671337
8950,1177.68705318,1172.10544819,792.514466123
8960,1179.16780097,1173.54018383,792.959454017
8970,1180.56204423,1174.37910535,793.27843519
8980,1181.7049327,1175.54545085,794.110050026
8990,1183.3208378,1176.48324091,794.548821183
9000,1184.845666,1177.24864349,795.111811531
9010,1186.4927785,1178.70894858,795.54165682
9020,1188.42024495,1180.60135159,796.073309384
9030,1190.17747077,1181.7256412,796.418284494
9040,1191.85325161,1183.27884408,796.883292
9050,1192.78350457,1184.35933749,797.435554159
9060,1194.29443215,1185.76505517,798.26118171
9070,1195.95303617,1187.37827474,798.774936134
9080,1197.44419045,1188.53979114,799.513937647
9090,1198.63171321,1189.86519648,800.11708881
9100,1199.4954396,1190.95635595,800.729036883
9110,1200.52478637,1192.447426,801.513099593
9120,1201.83192068,1193.4102391,802.221517405
9130,1203.09508608,1194.99330942,802.608313298
9140,1204.05983405,1196.29636951,803.091497011
9150,1205.35940428,1197.45307804,803.789159664
9160,1207.00926233,1199.05763056,804.12949779
9170,1208.50317311,1200.13866674,804.416136128
9180,1209.91550584,1201.03753116,804.926157377
9190,1211.26887851,1202.32112893,805.629704218
9200,1212.67046238,1203.23018935,806.369583986
9210,1213.95478724,1204.68637599,806.978259425
9220,1215.57796,1205.96341743,807.546182133
9230,1216.76010224,1207.43503345,808.235876699
9240,1218.01199419,1209.12971725,809.089418925
9250,1219.79348742,1210.28086887,809.49475235
9260,1221.04037062,1211.45633217,809.685787021
9270,1222.79253502,1212.47422996,810.115540666
9280,1224.13707108,1213.49168403,810.590731306
9290,1225.22147214,1214.50521765,811.135032065
9300,1226.59016307,1215.69427022,811.561702914
9310,1228.01106582,1217.24436534,812.439230751
9320,1229.25916279,1218.66326782,813.406203827
9330,1230.7003942,1219.75011797,813.804543332
9340,1232.57725124,1221.14657647,814.475888415
9350,1234.5217953,1221.77655985,814.888577674
9360,1236.43520444,1223.5230717,815.156177156
9370,1238.45809697,1224.583322,815.755334525
9380,1240.32955974,1225.43508585,816.027645529
9390,1241.81026104,1226.23773833,816.485304594
9400,1243.57423892,1227.67572103,816.831162577
9410,1244.9302595,1228.97731807,817.241055827
9420,1246.32797934,1230.22461107,817.808587245
9430,1247.97971283,1231.21203898,818.468980322
9440,1249.95839197,1232.66025735,818.803356776
9450,1251.19078328,1234.02544543,819.022033546
9460,1252.59948707,1235.33499323,819.528334091
9470,1254.20097128,1237.026645,820.283312574
9480,1255.17803261,1237.75392577,820.796380988
9490,1256.93400824,1238.73674249,821.398566845
9500,1258.41192575,1240.08827133,822.219394357
9510,1259.9607168,1240.99759681,822.969519134
9520,1261.79321893,1242.74621325,823.84995969
9530,1263.10050142,1244.07921903,824.210018509
9540,1264.70618295,1245.36309321,824.501598815
9550,1266.6731653,1247.22013131,825.326607563
9560,1268.20729233,1248.34575822,826.040886627
9570,1269.29867883,1249.11274473,826.587279085
9580,1270.88715965,1250.85024653,827.629324365
9590,1272.21130942,1252.02767866,828.433148256
9600,1272.97551683,1253.63244512,829.153609957
9610,1274.76857751,1254.74144057,829.881927095
9620,1276.16321741,1255.84859458,830.673478322
9630,1277.7694559,1257.12224497,831.140784345
9640,1278.73775249,1258.17780686,832.212838269
9650,1279.91997834,1259.65257162,832.666107989
9660,1281.89426916,1261.18002224,832.957735317
9670,1283.38110123,1262.20568515,833.574586019
9680,1285.10371127,1263.99311022,834.002978185
9690,1287.16775996,1265.71480793,834.475854707
9700,1288.49138785,1267.14560602,835.230132639
9710,1289.62116899,1268.11769886,835.703394164
9720,1291.03606155,1269.32044986,836.150008231
9730,1293.05310944,1270.58565702,836.621884197
9740,1294.0760786,1272.19018496,836.927095564
9750,1295.62360166,1273.42708945,837.869653908
9760,1297.37619711,1274.66136817,838.871509599
9770,1298.72821377,1276.27106416,839.497653459
9780,1299.75725037,1277.31203426,840.11218221
9790,1300.85004518,1278.34178031,840.593592136
9800,1302.07124335,1279.41371175,841.376251357
9810,1303.56780223,1280.47967149,841.871793277
9820,1304.96910075,1281.45851412,842.213607151
9830,1306.271339,1283.07081094,842.624147141
9840,1307.63820921,1284.34067945,843.156486841
9850,1309.53151914,1285.96013088,843.572459604
9860,1311.04111798,1287.27113279,844.133746257
9870,1312.01018875,1288.66407847,844.539300335
9880,1312.63841346,1289.53523096,845.145553788
9890,1314.40410593,1290.72703922,845.523954051
9900,1315.61588497,1291.53092996,845.704493377
9910,1317.1245685,1293.35064357,846.28783913
9920,1318.90226899,1294.71071645,846.82703688
9930,1319.90196156,1295.82204613,847.334839339
9940,1321.19566138,1297.02480282,848.046264514
9950,1322.7152374,1298.83467496,848.675940752
9960,1324.17561856,1300.0213238,849.048245872
9970,1325.90651239,1301.47683513,849.593186101
9980,1327.67380272,1302.81245467,850.014693959
9990,1329.26541144,1303.82108962,850.62334983
