Time(Iteration),CLUB,SCLUB,LinUCB
3270,385.941613828,403.488853857,362.599248809
3280,386.829263355,404.70353925,363.15160108
3290,388.646738043,405.943467506,363.978302754
3300,389.898330553,407.454919289,365.567669352
3310,390.903544464,408.446596505,366.098114185
3320,392.360788608,409.856040082,366.706061959
3330,394.07326822,410.821390087,367.696304735
3340,395.499992739,411.944252833,368.657566709
3350,397.073324422,413.472962268,369.50512654
3360,398.060024717,414.845480315,370.067024162
3370,399.636830132,416.162786218,371.319326147
3380,401.369037911,417.556528606,372.667509416
3390,402.106220436,418.688254099,373.519702768
3400,403.167719267,420.21006365,374.31686949
3410,404.40915414,421.319951458,375.18801569
3420,405.778958787,422.677034202,376.025190317
3430,407.058260127,423.931984692,377.031880306
3440,408.33327827,425.043704671,378.491394108
3450,409.462721974,426.600571645,379.782816006
3460,410.747103985,427.661994647,380.311835584
3470,411.975676104,428.446728216,381.636092914
3480,413.198903931,429.504219249,382.329698507
3490,414.394549544,430.507430906,383.25113781
3500,415.626294575,432.33798292,384.322231134
3510,416.679083937,433.434917524,385.088516127
3520,418.099671993,434.625899476,386.073900912
3530,419.216673372,435.979861172,386.640098462
3540,421.015719216,437.654633257,387.601403486
3550,421.859744908,438.942789151,387.929211222
3560,422.977184362,440.00393439,388.623180172
3570,424.349922104,440.871940864,389.512650983
3580,425.820071793,442.287678685,390.886115763
3590,427.316456274,443.681350334,391.516114671
3600,428.577532869,444.951866587,392.653609257
3610,429.363540194,446.231011471,393.600657549
3620,430.89800517,447.538153816,394.35424831
3630,432.050187473,449.14412396,395.366690882
3640,433.714939167,450.574119817,396.171392704
3650,435.621363208,452.141293149,396.783212079
3660,436.379324622,453.381343867,397.99204034
3670,437.409477766,455.32345975,398.829837944
3680,438.180477756,456.968610805,399.86125724
3690,439.565396817,458.4365241,400.812683423
3700,441.381751273,459.550993262,401.720648477
3710,442.354601767,460.996927249,402.555457092
3720,443.245477581,461.752135852,403.54664192
3730,444.595327145,462.79057278,404.570614573
3740,446.420287203,464.630623154,405.383049148
3750,447.400189834,466.08584177,406.075135463
3760,448.918082072,467.572450635,407.364796953
3770,450.060586548,468.978697336,408.484146572
3780,451.372290127,470.342315131,409.322838485
3790,452.270613481,471.422214208,410.12983409
3800,453.609588351,472.758829331,411.089760525
3810,455.15170423,473.907205943,412.542505639
3820,456.54325994,474.997441793,413.599286959
3830,458.277429929,476.97844401,414.949049276
3840,459.78907849,478.137615684,415.557141022
3850,460.9243267,479.385104432,416.391755413
3860,462.180290374,480.852191444,417.231693405
3870,463.852842732,482.075702605,417.954221538
3880,465.378646983,483.186674162,418.393155963
3890,466.734008665,484.256142796,419.332266978
3900,467.991158185,485.318474129,420.100876411
3910,469.305379692,486.124260304,420.85811694
3920,470.650960028,487.137291055,421.491678369
3930,471.483897814,488.12769438,422.133646622
3940,472.836945752,489.452151379,422.675068643
3950,473.971257742,490.749839438,423.564651043
3960,475.385189877,491.479144614,424.538064218
3970,476.620591972,492.576938681,426.170080588
3980,477.997493335,493.772002746,426.949117428
3990,478.849157179,494.582228195,427.603790997
4000,479.91543513,495.751341934,428.043791771
4010,481.49908663,497.238666647,429.398283523
4020,482.475231515,498.487848955,430.407700528
4030,483.95870667,500.25016891,431.069472607
4040,485.536308096,501.196882594,432.14353013
4050,486.257325603,502.378681955,432.926294228
4060,488.072312502,503.673573381,433.265792655
4070,488.894977554,504.736034964,433.577077063
4080,490.495919444,506.411940345,434.366681298
4090,491.887621236,507.912833299,435.158216472
4100,493.629970671,509.459345181,436.195619213
4110,494.589890363,510.969378902,437.410249183
4120,495.945266861,511.994432923,438.459640599
4130,497.172743215,513.399914121,439.311004022
4140,498.3743861,514.962638203,440.212773476
4150,499.641787802,516.294991002,440.698261298
4160,500.933277391,517.310283213,441.488713532
4170,502.25903598,517.993991061,442.087845563
4180,503.517439295,519.443263354,443.467280707
4190,504.458514944,520.640717269,444.05465332
4200,505.596438517,521.454631749,444.863602472
4210,506.302257131,522.639952593,445.621868066
4220,507.569123863,523.787880675,446.75379966
4230,508.675134124,525.295122541,447.746985693
4240,510.026249109,526.740873315,448.435963856
4250,511.013213868,527.631404961,449.142542114
4260,511.914830882,529.065976744,449.845039592
4270,513.900284357,530.818252782,450.599249516
4280,515.033729267,531.958465948,451.511551945
4290,516.272302347,533.041032026,452.22346572
4300,517.266165545,533.912397315,452.823263976
4310,518.267215184,534.936919127,453.901398089
4320,519.120753066,535.972333783,454.535598294
4330,520.134052471,536.971048765,455.275516548
4340,521.198022637,538.324657479,456.405284078
4350,523.053703428,539.713640112,457.79779971
4360,524.80938494,541.526409839,458.629101624
4370,526.494735961,543.276612655,459.152557595
4380,527.392517966,544.45532485,460.497105024
4390,528.460883333,545.856286973,461.300900058
4400,530.135446452,547.716966294,462.458221751
4410,531.398439023,549.114930061,463.364610937
4420,532.524716295,550.881145341,464.313736249
4430,533.561474388,552.44172727,465.171924975
4440,534.301946458,553.934236866,465.967689398
4450,535.652780174,555.098751106,466.976717593
4460,536.601261465,556.395604402,467.892299123
4470,537.465357569,558.053516214,468.987495488
4480,538.598759057,559.358128033,469.547748454
4490,539.375084088,560.081145924,470.265524479
4500,540.723546374,561.663901476,471.13269713
4510,541.86627812,562.671255933,472.121672124
4520,542.563986362,563.753487388,472.795472387
4530,543.55834451,564.927131826,473.374614956
4540,544.541307801,565.901067168,474.084518188
4550,545.599044788,567.287294257,474.546506589
4560,546.570731119,568.543679313,475.17975939
4570,547.847672772,569.87293384,476.522798113
4580,548.901281657,571.082937296,477.500218767
4590,550.054982645,572.612008187,478.240789097
4600,550.836641499,573.804171614,479.203797543
4610,551.737590465,574.883546361,480.362857243
4620,552.759433829,576.332272986,481.471379209
4630,553.836343017,577.729538703,482.44008137
4640,555.437627685,578.898011437,483.341493419
4650,556.864298478,580.083783922,483.84908276
4660,558.142836131,581.718415129,485.211982145
4670,559.301487398,582.571047874,485.49065738
4680,560.463209001,583.959872321,486.616440348
4690,561.260505667,585.016403083,487.322301803
4700,562.336863694,586.801189698,488.255717957
4710,562.984504611,587.504603964,489.204161995
4720,564.227704858,588.592404942,490.058334498
4730,565.288877525,589.665300023,490.913945157
4740,566.393521169,591.133339464,491.44907365
4750,567.708581479,592.380239577,491.879349507
4760,568.650465582,593.634441563,492.556618179
4770,569.561232122,594.753426666,493.316048734
4780,570.49868639,595.844381925,494.172735455
4790,571.252446727,597.385184423,495.17146304
4800,572.431716455,598.325289424,495.532869459
4810,573.529239093,599.689193844,496.368226056
4820,574.648162851,601.297484933,497.782576499
4830,575.555549979,602.44363107,498.490063562
4840,576.317145312,603.278851869,499.074232469
4850,577.469711973,604.05021336,499.572871053
4860,578.663905748,604.855543473,500.561647293
4870,579.417511874,605.769576543,500.825830115
4880,580.0261507,607.163524858,501.634184949
4890,581.65689464,608.550169803,502.531131619
4900,582.683226927,609.866833131,503.285283872
4910,583.984349707,611.234752915,504.254172938
4920,585.335375401,612.472552236,504.719411562
4930,586.226215883,613.699424497,505.466759767
4940,588.041016571,615.668534295,506.279640979
4950,588.772017267,616.843459013,506.664092052
4960,589.91029741,618.087804018,507.236836717
4970,591.079504442,619.185086254,508.267966282
4980,591.534063921,620.316615803,508.840959685
4990,592.627115539,621.704722696,509.448189357
5000,593.768027577,622.902599767,510.305304676
5010,594.535484565,624.477684721,511.011556633
5020,595.619215479,625.789435462,512.049663123
5030,596.197870705,626.825999065,512.538332263
5040,597.73264727,628.520272804,513.077979759
5050,598.611031629,629.636798906,513.859246211
5060,599.219566779,630.572044607,514.364304115
5070,600.179859391,631.892882336,515.18626317
5080,601.346128996,633.290399296,516.258673655
5090,602.464779322,634.775013383,517.094922992
5100,603.636766154,636.045241443,517.647964605
5110,604.664552732,637.131314036,518.592830596
5120,605.469534596,638.915972349,519.846879108
5130,606.088938826,639.752960737,520.829583728
5140,607.049989031,641.033442778,521.640674108
5150,607.923907209,642.735123132,521.977777185
5160,608.800422719,644.293518259,522.654805054
5170,609.735468232,645.314938305,523.048209834
5180,610.720665249,646.44062592,523.541754706
5190,611.689160638,647.740910097,523.954403954
5200,612.949047815,649.058736371,524.736530117
5210,614.010382328,650.480446594,525.325955562
5220,614.574318968,652.002529537,525.655845997
5230,615.313036155,653.076208549,526.216499041
5240,616.472406788,654.614363704,526.858924855
5250,617.853569548,655.85340033,527.986470601
5260,618.853928769,657.202900166,528.968630081
5270,620.873404404,659.067509477,529.814795416
5280,621.398482487,660.205205218,530.740496504
5290,622.32397291,661.15678494,531.393284816
5300,623.525128588,662.415443783,532.040422055
5310,624.561784461,663.843137885,532.53122147
5320,625.130232649,664.85065725,533.200792919
5330,626.043617808,665.93499906,533.94473512
5340,626.940860583,667.244029201,534.440675784
5350,628.126568802,668.626921107,534.794859904
5360,628.94302321,669.503171183,535.614934404
5370,630.230826751,670.452015858,536.244668968
5380,631.59025424,671.774087756,537.299113877
5390,632.442282886,672.795550887,537.794620786
5400,633.870221221,674.214813824,538.514252554
5410,634.846092137,675.018959879,539.18911105
5420,636.140341227,676.038600243,539.859082122
5430,636.701548813,677.17315245,540.327345931
5440,637.690654429,678.375981889,540.831689251
5450,639.324196874,679.986294169,541.863373317
5460,640.245020322,681.141116373,543.048942409
5470,641.554310696,682.408401109,544.018366354
5480,642.655004478,683.726603378,544.758450162
5490,643.441040933,684.872662043,545.536653567
5500,644.827558604,686.047407325,546.250573692
5510,646.459024081,687.671757109,547.020725964
5520,647.289978952,688.686521141,547.476836595
5530,648.433800428,690.029730156,547.723765795
5540,649.26084124,691.587807518,548.562528276
5550,650.306367188,692.989291492,549.055194977
5560,651.176888479,693.869293299,549.81069683
5570,652.120882451,695.247445345,550.493030664
5580,653.301788594,696.488591781,551.318890072
5590,654.340357783,697.784413634,552.199526093
5600,655.787574089,699.027272906,552.52452942
5610,656.724703884,699.9070158,552.952963044
5620,657.934767206,700.880101989,553.343872817
5630,659.03140972,702.150417962,554.115453647
5640,660.063686011,703.783481473,554.668188177
5650,660.429008828,704.800466232,555.004792241
5660,661.378806442,706.067635326,555.970534246
5670,662.235909656,707.16369874,556.542368654
5680,663.33525242,708.287573129,557.021774708
5690,664.629897131,709.756076589,558.01329187
5700,665.324075014,710.542096771,558.900153406
5710,666.047538217,712.04195366,559.905424628
5720,667.491885163,713.598531638,560.612333051
5730,668.70440513,714.82337266,561.196562454
5740,669.932002425,716.033118475,562.16994901
5750,671.304448822,717.458951201,562.985989491
5760,672.401806061,718.809327988,563.334628112
5770,672.742591588,719.887349165,564.473605276
5780,673.965670804,720.860504436,565.405403411
5790,674.600237313,721.586772528,566.124100448
5800,675.849666957,722.814765288,567.265249951
5810,677.453817318,724.014620899,568.05778069
5820,678.475596663,725.203026285,569.238966744
5830,679.137914476,726.0397307,569.632281184
5840,680.161216739,727.222288708,570.668272603
5850,681.687233765,728.408107238,571.356273106
5860,682.410276588,729.396036722,572.035343118
5870,683.58006173,730.867847156,572.970853493
5880,684.494318099,732.235232983,573.719358147
5890,685.513938749,733.711791474,574.447402927
5900,686.371839703,734.741189413,574.885184349
5910,687.290303103,735.676075325,575.409765915
5920,688.223666597,736.871741849,576.314123921
5930,689.169291599,738.011338851,577.069311513
5940,690.642529939,739.472728581,577.613028869
5950,691.577034999,740.71476745,578.248346503
5960,692.165330515,741.833711348,578.931134285
5970,693.373486003,743.242492428,579.518212811
5980,694.677655934,745.077094065,580.503127732
5990,696.137736861,746.375973583,582.001799008
6000,697.055499872,747.916864617,582.382176305
6010,698.08931179,749.014977986,583.504026262
6020,699.04285621,749.975080669,584.374349911
6030,700.084008103,751.255056075,585.368322883
6040,700.33899315,751.994924077,586.103299361
6050,701.539578105,753.388775406,586.703301577
6060,702.158773616,754.427783108,587.385235498
6070,703.331438483,755.624784348,588.155508344
6080,704.803576452,756.742290612,588.78764838
6090,705.751241294,758.045377928,589.358903171
6100,707.168428104,759.861012671,589.858789879
6110,708.072728949,760.546795628,590.606529207
6120,709.755436138,762.659953397,591.556711386
6130,710.996076588,764.446452408,591.802821334
6140,712.262851287,765.551213576,592.11278913
6150,713.374354854,766.467365411,592.875326589
6160,714.859649605,767.982407375,593.336471381
6170,715.621544627,768.899335575,594.057121564
6180,716.754332419,770.572777125,594.98501625
6190,717.925645943,772.276862561,595.43461667
6200,718.82375272,773.569139441,596.280424158
6210,719.603706723,774.329817276,597.183390433
6220,720.758990534,775.344158993,597.906995295
6230,721.712063756,776.837745448,598.740752575
6240,723.193787759,778.441024495,599.5042579
6250,724.025224305,779.551271632,600.327065127
6260,725.186749857,780.617062171,600.901266643
6270,726.157774915,781.510300982,601.510137295
6280,727.124210636,782.486376887,602.156264775
6290,727.989806598,783.779367196,602.682126056
6300,729.033595604,784.80692619,603.074284631
6310,730.27370536,786.081546106,604.09738238
6320,731.403837758,787.051302481,604.979924375
6330,732.075447088,788.143277971,605.580277524
6340,733.152182873,789.436157188,606.005920477
6350,734.131330651,790.643043824,606.503712643
6360,735.241151827,791.419283578,607.225156719
6370,736.33478461,793.354989534,607.893879461
6380,737.633609983,795.037626208,609.05243597
6390,738.711243489,796.284315158,609.734032279
6400,739.799835851,797.513998986,610.419018034
6410,740.721174888,798.493748692,611.223935234
6420,741.672411468,799.811772727,611.694851281
6430,742.718757898,800.911603165,612.294277357
6440,743.828070922,802.093893041,613.142611458
6450,744.958168882,802.855250013,613.655442846
6460,745.839506844,804.261693054,614.44191428
6470,747.05415851,805.122422554,614.774036678
6480,748.714627723,806.166811338,615.508272075
6490,749.84964511,807.371891649,616.361149892
6500,750.867198716,808.410051455,616.875332518
6510,752.193490032,809.727694652,617.765238436
6520,752.898077052,811.233721064,618.618620918
6530,754.090042537,813.110084706,619.920997093
6540,755.267862625,814.288539398,620.638689292
6550,756.293697006,815.64418057,620.997109905
6560,757.721444911,816.957565592,621.564295539
6570,758.737661527,817.996185055,622.616081268
