Time(Iteration),CLUB,SCLUB,LinUCB
1230,164.470418132,133.502419049,171.238264999
1240,165.491533014,134.913248662,172.366930482
1250,166.710701548,136.135011469,174.008156458
1260,168.165446668,137.946519042,174.95740996
1270,169.295391768,138.806483183,176.163648452
1280,170.80901035,139.396499645,177.28023077
1290,172.415348136,140.583709207,178.809984994
1300,173.743072378,142.047431852,180.201358536
1310,174.892682483,143.013486979,181.295526077
1320,175.946657494,143.93084811,182.81305793
1330,176.678098911,144.791622774,184.112158126
1340,177.876515643,146.036681352,185.016396965
1350,178.941286701,147.803104961,186.223175726
1360,180.512339875,148.983512056,187.86641098
1370,181.587633658,150.258846581,189.520914182
1380,183.301518317,151.006304123,190.855737037
1390,184.546746023,152.106707488,192.399518887
1400,185.740230393,153.721285316,193.838706165
1410,186.830576425,155.414339166,195.99900877
1420,188.031734174,156.640710826,197.012147987
1430,189.361882962,157.739966461,198.049961151
1440,190.734538433,158.799290609,199.502224249
1450,192.367190756,160.245346229,200.763033539
1460,193.565736426,161.504831295,202.686760039
1470,194.776690198,162.48856238,204.00592796
1480,196.105625188,163.789661421,204.922602372
1490,197.460794845,165.297094185,205.960582555
1500,198.476798697,166.320981049,207.591273385
1510,199.695290776,167.414218867,209.018463648
1520,200.770109406,168.865905693,210.511352146
1530,201.468310991,170.302432302,211.164892488
1540,203.072105047,171.375995548,212.95563663
1550,204.101413482,172.512000433,214.227288516
1560,204.873137377,174.132777593,215.797454038
1570,205.620950382,175.592225172,216.748205521
1580,206.771883844,176.738796169,217.755545137
1590,207.714001702,177.757911326,218.985903158
1600,208.844721723,179.160847418,220.309027697
1610,209.423894592,180.23632365,221.730876573
1620,210.513776988,181.176745469,222.988550908
1630,211.970606502,182.408870619,225.107627506
1640,213.267968921,183.72563993,226.216127521
1650,214.352550525,184.782543959,227.980777745
1660,215.266719003,186.581770497,229.077348692
1670,216.241364303,187.613683745,229.722188015
1680,217.462831119,188.764937495,230.552863409
1690,218.470005255,190.067664039,231.969590878
1700,219.403609068,191.499491137,233.066614785
1710,220.048520652,192.843834187,234.044336885
1720,220.595944796,193.820512072,235.412795224
1730,221.223382705,194.705305596,236.427430042
1740,222.754420406,195.783935527,238.013620331
1750,223.437619848,197.409431101,238.977012944
1760,224.199997479,198.652991687,239.765398941
1770,225.26139248,199.560440618,241.066146105
1780,226.7550258,201.102352381,242.256465151
1790,228.113362195,202.586801695,243.711886041
1800,229.107757452,203.280792617,245.074851984
1810,229.979349407,204.732347737,245.968796996
1820,230.866594633,205.964830338,247.604045358
1830,231.91931101,207.783966834,249.368227035
1840,233.041029667,209.501572251,251.260272622
1850,234.496686677,211.054196302,252.249914002
1860,235.789555775,212.69419122,253.596878398
1870,236.502220713,214.18616658,254.625068771
1880,238.457790206,216.119321527,255.720152238
1890,239.379483724,217.047544592,256.351145144
1900,240.536420949,217.821108829,257.699363985
1910,241.483586772,218.610213562,258.316414441
1920,242.408626718,219.813187268,259.320019255
1930,243.830095254,221.320433244,260.693628742
1940,245.347581338,222.690048371,261.939325204
1950,246.783991579,224.318858005,263.37614757
1960,248.258413466,225.751158669,264.789959331
1970,249.782039089,226.907134706,266.06686725
1980,251.402213777,228.392358067,267.516371235
1990,252.977161972,229.988034858,269.096574802
2000,254.436561764,230.989551898,270.035723817
2010,255.640010802,232.351072067,271.021194799
2020,257.516341881,233.654910701,272.464747637
2030,258.847598246,235.269037384,273.72708181
2040,260.444423308,236.706710342,274.918786666
2050,261.757284911,237.681756235,275.740100019
2060,262.753894082,239.425554808,277.297245853
2070,264.492181221,240.441774578,278.387704595
2080,265.778132369,241.321941813,279.326206853
2090,267.065822997,242.831785907,280.386762424
2100,268.364892368,243.527674576,281.603088115
2110,269.723789371,244.646663069,282.615288608
2120,271.0577728,246.230039195,283.482694782
2130,272.470625816,247.736424933,284.42649896
2140,273.705320989,248.89233614,285.766193395
2150,275.199411601,250.435479855,286.713438329
2160,276.326587228,251.887765566,287.743270196
2170,277.338601639,253.769648351,288.562079652
2180,278.754767576,254.83130404,289.879637527
2190,280.088195739,255.673123101,290.676754515
2200,281.218166682,256.647395561,291.968323857
2210,282.293415455,257.717256631,292.703009327
2220,283.36305947,258.605711197,294.181178436
2230,284.531857282,259.410139817,295.000713853
2240,285.76142174,260.534274991,296.024071943
2250,287.12284701,261.821654602,297.000398405
2260,288.520787461,262.931818891,298.564082553
2270,289.840270832,264.331990327,299.467175227
2280,290.649269161,265.471008093,300.122226279
2290,291.789749537,266.855864029,301.216052645
2300,293.559135891,268.997724373,302.278894948
2310,294.190648966,270.332582098,303.267296376
2320,295.421735208,271.509466509,303.981270808
2330,296.604457854,272.634155358,305.214182692
2340,298.053479121,273.848861804,306.342995973
2350,299.566228893,275.48890095,307.56108298
2360,301.415692833,277.475375114,309.0384018
2370,303.381503948,278.689466498,310.712872695
2380,304.555805324,280.649821807,311.71873704
2390,305.690555872,281.897747543,313.006615626
2400,307.311095519,283.460062739,313.868953403
2410,308.657546661,284.311646547,314.621309259
2420,309.411535523,285.741846806,315.858054244
2430,311.011298391,286.968946814,316.867957649
2440,312.159146381,288.58220888,317.833901763
2450,312.842430692,289.462751868,318.552648865
2460,314.404704961,291.005781768,320.203295341
2470,315.832648765,292.729684588,321.278065921
2480,316.669522151,293.566852955,322.151474937
2490,317.69007403,294.922334553,323.173926639
2500,319.303525981,296.312575361,324.005377005
2510,320.471841093,297.419657367,324.698826794
2520,321.725333266,298.410815609,325.578238209
2530,323.03318109,299.972548375,326.843895682
2540,324.460242158,301.634105627,327.629981915
2550,325.741073159,303.004946819,328.278284211
2560,327.040687427,304.335795039,329.170426331
2570,328.68989169,305.672996033,329.792411982
2580,329.140435986,306.761408921,331.033830695
2590,331.06667052,308.081867142,332.210843968
2600,331.931693335,309.719244046,333.459830069
2610,332.916411975,310.679364354,334.64672316
2620,334.240264255,311.836207041,335.54047988
2630,335.411126403,313.37032989,336.854989603
2640,336.304565786,315.13812769,338.188149926
2650,337.768736828,316.036439978,338.884251768
2660,338.736021904,316.892704135,339.919178875
2670,339.561596536,318.087234546,340.731630788
