Time(Iteration),CLUB,SCLUB,LinUCB
1510,795.014857695,444.940419643,38.410462016
1520,796.841305534,446.299847634,38.4482187147
1530,798.253635373,447.517141213,38.4881960521
1540,799.262415791,448.462485129,38.504117282
1550,800.790118697,449.544905979,38.5435136655
1560,801.963254401,450.29877697,38.5661092489
1570,803.678518399,451.351778908,38.5934751648
1580,805.461105743,452.180259293,38.5978433343
1590,806.868226766,453.27268358,38.6002056441
1600,808.15426938,454.112611726,38.606713585
1610,809.872135152,454.987652182,38.6244639223
1620,811.443413786,455.690935578,38.6641624552
1630,812.891198456,456.708885595,38.7075418322
1640,813.617661166,457.533861192,38.7214383477
1650,815.254570701,458.401189886,38.7375648876
1660,816.671527653,459.176090563,38.7580693981
1670,818.133127312,460.313427296,38.7765783234
1680,819.712742687,461.194593772,38.7899129445
1690,821.33298475,462.647173737,38.8187303706
1700,822.43589825,463.263553362,38.8439045748
1710,823.440072024,464.125757229,38.8632765782
1720,825.112700372,465.174790013,38.8938798778
1730,825.926515789,466.361202632,38.9094569521
1740,827.262840383,467.213433028,38.928899071
1750,828.554672666,468.416501245,38.9356812707
1760,829.496539861,469.096265158,38.9489658002
1770,831.145509677,469.798556728,38.9509909709
1780,832.771688368,470.809752623,38.9686610225
1790,834.208865646,472.03885321,38.9792250234
1800,835.550013188,473.239944359,38.9863566823
1810,836.707381274,474.063777502,38.9893369787
1820,837.537619293,474.4953237,39.0053732247
1830,838.570365639,475.453334819,39.0229657166
1840,839.791347655,476.359358207,39.0305939098
1850,840.947921581,477.305599251,39.0305939098
1860,841.807746754,477.845592508,39.0426524451
1870,843.10262695,478.617209023,39.0605123539
1880,843.559945182,479.140763869,39.0943444562
1890,844.033223034,479.847798522,39.1241445303
1900,844.69073913,480.400188328,39.1599397978
1910,845.058556929,481.158660682,39.2101787326
1920,846.077796602,481.879359855,39.2516585674
1930,847.410377094,482.834586411,39.2696937179
1940,848.458689399,483.641821732,39.2700785905
1950,848.758446098,484.005508614,39.2891193005
1960,849.413627029,484.526307485,39.3016650463
1970,850.74850091,484.859059549,39.3127623869
1980,851.448930754,485.516381094,39.3318499207
1990,852.005784343,486.125833868,39.3664923374
